,car,price,body,mileage,engType,registration,year,years since
8250,Toyota,38300.0,crossover,130,Gas,yes,2009,7
8253,Toyota,14990.0,crossover,280,Diesel,yes,2000,16
8258,Toyota,5750.0,hatch,160,Petrol,yes,2006,10
8259,Toyota,41900.0,van,0,Diesel,yes,2016,0
8261,VAZ,6200.0,crossover,89,Petrol,yes,2009,7
8270,Mercedes-Benz,124000.0,crossover,0,Petrol,yes,2016,0
8281,Volkswagen,14500.0,vagon,229,Diesel,yes,2009,7
8283,Toyota,8300.0,hatch,136,Petrol,yes,2007,9
8284,Mercedes-Benz,34999.0,sedan,150,Petrol,yes,1969,47
8286,Mercedes-Benz,13500.0,van,259,Diesel,yes,2007,9
8288,Mercedes-Benz,160000.0,other,8,Petrol,yes,2015,1
8290,Mercedes-Benz,31500.0,van,95,Diesel,yes,2013,3
8292,VAZ,2999.0,sedan,114,Gas,yes,2005,11
8293,VAZ,3900.0,hatch,90,Petrol,yes,2011,5
8302,Volkswagen,8200.0,hatch,157,Petrol,yes,2008,8
8307,Mercedes-Benz,1990.0,hatch,230,Other,no,2001,15
8310,Volkswagen,3100.0,hatch,311,Gas,yes,1986,30
8311,Toyota,17500.0,crossover,168,Gas,yes,2004,12
8312,Mercedes-Benz,5800.0,van,368,Diesel,yes,2000,16
8313,VAZ,850.0,crossover,111,Petrol,yes,1981,35
8314,BMW,4300.0,other,280,Petrol,yes,1985,31
8318,Volkswagen,3200.0,sedan,320,Gas,yes,1990,26
8319,Volkswagen,9500.0,hatch,62,Diesel,yes,2011,5
8321,VAZ,2750.0,hatch,1,Petrol,yes,2006,10
8325,BMW,23700.0,crossover,117,Diesel,yes,2010,6
8327,BMW,40000.0,crossover,48,Petrol,yes,2009,7
8330,VAZ,703.95,sedan,30,Petrol,yes,1986,30
8331,Mercedes-Benz,51000.0,sedan,119,Petrol,yes,2012,4
8332,Toyota,9400.0,sedan,140,Petrol,yes,2008,8
8337,Toyota,10600.0,sedan,204,Other,yes,2008,8
8341,Toyota,10400.0,sedan,144,Petrol,yes,2012,4
8348,BMW,37500.0,crossover,110,Petrol,yes,2011,5
8353,Mercedes-Benz,7000.0,sedan,370,Petrol,yes,1995,21
8367,VAZ,1850.0,sedan,42,Gas,yes,2004,12
8368,Mercedes-Benz,12700.0,hatch,140,Gas,yes,2007,9
8372,Toyota,16030.0,sedan,90,Gas,yes,2012,4
8374,Volkswagen,44700.0,van,120,Petrol,yes,2013,3
8377,VAZ,1700.0,sedan,73,Petrol,yes,2004,12
8378,VAZ,2800.0,vagon,209,Petrol,yes,2005,11
8382,Toyota,16200.0,crossover,281,Diesel,yes,1999,17
8384,Mercedes-Benz,9350.0,van,160,Diesel,yes,2008,8
8387,VAZ,3700.0,crossover,92,Petrol,yes,2004,12
8388,BMW,9800.0,sedan,264,Diesel,yes,2001,15
8390,VAZ,2600.0,sedan,180,Gas,yes,2004,12
8392,BMW,6300.0,sedan,270,Petrol,yes,1998,18
8394,Mercedes-Benz,30900.0,sedan,71,Diesel,yes,2012,4
8396,Toyota,17999.0,crossover,35,Petrol,yes,2009,7
8400,VAZ,1500.0,hatch,20,Petrol,yes,1990,26
8402,Mercedes-Benz,7500.0,other,406,Diesel,yes,2003,13
8403,BMW,6500.0,sedan,320,Gas,yes,2000,16
8404,Volkswagen,10300.0,sedan,235,Petrol,yes,2007,9
8405,Mercedes-Benz,119000.0,sedan,27,Diesel,yes,2014,2
8407,BMW,6800.0,sedan,230,Petrol,yes,1998,18
8409,Mercedes-Benz,57000.0,other,0,Petrol,yes,2016,0
8410,BMW,7700.0,sedan,326,Petrol,yes,1998,18
8411,Mercedes-Benz,125000.0,sedan,9,Diesel,yes,2014,2
8412,VAZ,2250.0,sedan,170,Gas,yes,2003,13
8413,Mercedes-Benz,14800.0,crossover,242,Diesel,yes,2005,11
8414,Mercedes-Benz,10500.0,sedan,285,Gas,yes,2003,13
8415,Volkswagen,7990.0,sedan,90,Petrol,yes,2003,13
8416,Mercedes-Benz,26600.0,van,122,Diesel,yes,2012,4
8419,BMW,51500.0,hatch,77,Petrol,yes,2012,4
8421,VAZ,2100.0,sedan,160,Petrol,yes,2004,12
8425,Mercedes-Benz,5600.0,sedan,230,Diesel,no,2005,11
8431,VAZ,4600.0,crossover,95,Petrol,yes,2007,9
8433,Volkswagen,11200.0,van,178,Diesel,yes,2008,8
8434,BMW,42000.0,crossover,33,Petrol,yes,2014,2
8435,VAZ,1670.0,sedan,65,Petrol,yes,2003,13
8441,VAZ,4400.0,hatch,95,Petrol,yes,2008,8
8442,VAZ,3800.0,sedan,158,Gas,yes,2006,10
8443,VAZ,3600.0,other,207,Petrol,yes,2011,5
8444,Volkswagen,5700.0,vagon,199,Petrol,yes,1999,17
8451,VAZ,463.125,sedan,10,Petrol,yes,1979,37
8453,Volkswagen,6500.0,van,310,Diesel,yes,1997,19
8455,VAZ,3100.0,sedan,140,Petrol,yes,2007,9
8456,BMW,9999.0,sedan,271,Diesel,yes,2001,15
8464,BMW,45500.0,crossover,76,Petrol,yes,2010,6
8465,Volkswagen,40000.0,sedan,1,Petrol,yes,2015,1
8471,Volkswagen,4300.0,vagon,298,Petrol,yes,1998,18
8472,Mercedes-Benz,7000.0,other,170,Petrol,no,2001,15
8473,Volkswagen,8999.0,van,125,Diesel,yes,2011,5
8476,VAZ,10740.795,crossover,0,Petrol,yes,2016,0
8478,BMW,5900.0,sedan,390,Gas,yes,1996,20
8481,BMW,133000.0,crossover,7,Petrol,yes,2015,1
8485,VAZ,2800.0,sedan,155,Petrol,yes,2005,11
8495,Volkswagen,9600.0,sedan,107,Gas,yes,2011,5
8499,Mercedes-Benz,2990.0,sedan,300,Gas,yes,1979,37
8500,BMW,112000.0,sedan,16,Diesel,yes,2015,1
8501,Volkswagen,6000.0,other,1,Diesel,yes,1999,17
8502,BMW,39000.0,crossover,38,Petrol,yes,2009,7
8505,BMW,39500.0,crossover,115,Petrol,yes,2010,6
8506,Mercedes-Benz,27300.0,crossover,185,Diesel,yes,2008,8
8508,Volkswagen,21500.0,sedan,1,Petrol,yes,2015,1
8509,Mercedes-Benz,15000.0,crossover,400,Diesel,yes,1997,19
8511,BMW,6800.0,sedan,297,Petrol,yes,2000,16
8515,VAZ,1050.0,sedan,29,Petrol,yes,1996,20
8518,Toyota,21500.0,crossover,135,Gas,yes,2007,9
8528,Volkswagen,9700.0,van,255,Diesel,yes,2002,14
8529,Volkswagen,2200.0,hatch,260,Gas,yes,1987,29
8532,Mercedes-Benz,144900.0,sedan,16,Diesel,yes,2014,2
8533,BMW,24500.0,sedan,114,Petrol,yes,2005,11
8534,Mercedes-Benz,7300.0,vagon,380,Diesel,yes,1997,19
8536,BMW,30500.0,crossover,147,Diesel,yes,2008,8
8542,Volkswagen,4100.0,van,345,Diesel,no,2002,14
8545,VAZ,2800.0,sedan,198,Petrol,yes,2002,14
8547,Toyota,3900.0,hatch,160,Petrol,yes,1999,17
8550,BMW,52300.0,sedan,55,Diesel,yes,2013,3
8552,Mercedes-Benz,17800.0,van,145,Diesel,yes,2010,6
8555,Volkswagen,2200.0,hatch,400,Other,yes,1987,29
8556,Mercedes-Benz,5500.0,other,250,Diesel,yes,2002,14
8559,Volkswagen,5000.0,hatch,220,Petrol,yes,2003,13
8561,VAZ,1250.0,hatch,1,Petrol,yes,1988,28
8573,Mercedes-Benz,5200.0,sedan,370,Petrol,yes,1997,19
8576,BMW,10600.0,sedan,1,Diesel,yes,2000,16
8577,VAZ,2850.0,sedan,230,Petrol,yes,2007,9
8579,BMW,8700.0,sedan,355,Diesel,yes,2000,16
8584,Mercedes-Benz,185555.0,other,0,Petrol,yes,2016,0
8585,VAZ,5000.0,vagon,97,Gas,yes,2011,5
8586,VAZ,3000.0,other,54,Gas,yes,1981,35
8591,Volkswagen,3350.0,hatch,122,Petrol,yes,1993,23
8593,Volkswagen,2500.0,sedan,440,Diesel,yes,1991,25
8595,BMW,32000.0,crossover,108,Petrol,yes,2008,8
8598,VAZ,4300.0,sedan,87,Petrol,yes,2008,8
8602,BMW,6500.0,sedan,388,Petrol,yes,1998,18
8606,Volkswagen,11500.0,van,100,Diesel,yes,2010,6
8613,Mercedes-Benz,6500.0,sedan,435,Petrol,yes,1994,22
8616,Mercedes-Benz,38000.0,sedan,42,Petrol,yes,2014,2
8618,VAZ,2700.0,sedan,47,Petrol,yes,1984,32
8620,BMW,5900.0,sedan,10,Petrol,yes,1989,27
8621,Mercedes-Benz,12900.0,hatch,150,Diesel,yes,2008,8
8623,BMW,7998.0,sedan,253,Petrol,yes,1998,18
8631,Mercedes-Benz,189999.0,other,0,Petrol,yes,2016,0
8632,VAZ,850.0,sedan,110,Petrol,yes,1985,31
8639,Mercedes-Benz,111999.0,crossover,0,Diesel,yes,2016,0
8645,BMW,17800.0,crossover,265,Diesel,yes,2005,11
8648,Mercedes-Benz,10900.0,van,360,Other,yes,2006,10
8651,Mercedes-Benz,2400.0,sedan,237,Petrol,yes,1983,33
8656,Toyota,23660.0,crossover,125,Gas,yes,2013,3
8662,Volkswagen,8900.0,van,100,Gas,yes,2009,7
8663,VAZ,3300.0,hatch,130,Petrol,yes,2007,9
8665,Volkswagen,18000.0,sedan,110,Diesel,yes,2013,3
8667,VAZ,1800.0,hatch,1,Gas,yes,1991,25
8668,BMW,41000.0,sedan,97,Petrol,yes,2011,5
8669,VAZ,1600.0,sedan,126,Gas,yes,1979,37
8671,Volkswagen,7750.0,van,265,Diesel,yes,2002,14
8673,Volkswagen,5699.0,van,258,Diesel,yes,2001,15
8674,VAZ,4000.0,hatch,86,Petrol,yes,2012,4
8679,Mercedes-Benz,5500.0,sedan,269,Petrol,yes,1994,22
8681,Mercedes-Benz,12000.0,other,218,Diesel,yes,2007,9
8682,Mercedes-Benz,6800.0,sedan,186,Petrol,yes,1998,18
8684,BMW,6399.0,sedan,282,Petrol,yes,1995,21
8685,BMW,5300.0,sedan,204,Petrol,yes,1993,23
8686,Volkswagen,11900.0,sedan,144,Gas,yes,2009,7
8693,VAZ,3850.0,sedan,140,Petrol,yes,2008,8
8698,Mercedes-Benz,43500.0,other,51,Diesel,yes,2014,2
8699,Volkswagen,19999.0,sedan,107,Petrol,yes,2011,5
8701,Volkswagen,32400.0,crossover,50,Diesel,yes,2014,2
8703,Volkswagen,18200.0,crossover,179,Diesel,yes,2007,9
8705,Mercedes-Benz,12950.0,sedan,197,Diesel,yes,2002,14
8707,Volkswagen,8950.0,sedan,140,Petrol,yes,2012,4
8712,BMW,37700.0,crossover,108,Petrol,yes,2011,5
8713,VAZ,1350.0,hatch,21,Petrol,yes,1988,28
8715,Volkswagen,8950.0,sedan,133,Petrol,yes,2012,4
8716,Toyota,9950.0,sedan,140,Petrol,yes,2012,4
8719,VAZ,507.585,sedan,165,Other,yes,1977,39
8720,VAZ,4350.0,hatch,115,Gas,yes,2011,5
8721,Volkswagen,6300.0,crossover,213,Diesel,no,2004,12
8722,BMW,3999.0,sedan,238,Petrol,yes,1996,20
8726,BMW,47777.0,crossover,142,Other,yes,2011,5
8730,BMW,85555.0,sedan,10,Other,yes,2015,1
8733,Toyota,11400.0,sedan,118,Petrol,yes,2010,6
8736,VAZ,400.0,sedan,10,Petrol,yes,1982,34
8738,Toyota,9800.0,other,250,Petrol,yes,2000,16
8739,VAZ,1300.0,sedan,114,Petrol,yes,1991,25
8744,VAZ,1299.0,vagon,78,Gas,yes,1996,20
8748,Mercedes-Benz,11500.0,van,307,Diesel,yes,2007,9
8754,Mercedes-Benz,50800.0,crossover,30,Diesel,yes,2013,3
8757,Mercedes-Benz,60000.0,crossover,140,Gas,yes,2008,8
8759,BMW,30000.0,sedan,78,Petrol,yes,1993,23
8760,Mercedes-Benz,63000.0,crossover,86,Petrol,yes,2009,7
8761,BMW,1900.0,vagon,285,Diesel,no,1997,19
8766,Volkswagen,5000.0,hatch,190,Petrol,yes,1998,18
8769,Volkswagen,4000.0,crossover,137,Diesel,no,2004,12
8774,Toyota,8200.0,crossover,200,Gas,yes,2002,14
8775,VAZ,3300.0,sedan,170,Gas,yes,2005,11
8777,BMW,5500.0,sedan,200,Gas,yes,1998,18
8779,VAZ,2300.0,hatch,15,Petrol,yes,1994,22
8781,VAZ,2700.0,sedan,135,Gas,yes,2005,11
8783,Mercedes-Benz,5500.0,sedan,360,Gas,yes,1994,22
8799,Volkswagen,7700.0,van,157,Diesel,yes,2006,10
8803,Mercedes-Benz,159999.0,other,0,Petrol,yes,2016,0
8808,Volkswagen,16950.0,sedan,38,Diesel,yes,2014,2
8809,BMW,7100.0,sedan,313,Gas,yes,1997,19
8813,VAZ,3800.0,sedan,98,Petrol,yes,2006,10
8815,Toyota,29000.0,vagon,60,Diesel,yes,2013,3
8817,VAZ,2500.0,hatch,57,Petrol,yes,2001,15
8819,VAZ,3500.0,sedan,165,Petrol,yes,2007,9
8820,BMW,8999.0,sedan,270,Petrol,yes,1998,18
8826,Toyota,1750.0,hatch,270,Petrol,yes,1985,31
8831,Volkswagen,55555.0,van,53,Diesel,yes,2013,3
8833,Volkswagen,55555.0,van,50,Diesel,yes,2013,3
8834,Volkswagen,55555.0,van,63,Diesel,yes,2013,3
8838,Mercedes-Benz,8800.0,other,575,Diesel,yes,2006,10
8839,Volkswagen,3800.0,sedan,300,Gas,yes,1996,20
8840,Volkswagen,1450.0,van,100,Diesel,yes,1988,28
8841,BMW,47300.0,crossover,10,Diesel,yes,2016,0
8842,VAZ,3600.0,hatch,62,Petrol,yes,2008,8
8843,BMW,3990.0,sedan,350,Petrol,yes,1995,21
8849,Volkswagen,5000.0,sedan,81,Other,no,2013,3
8853,Mercedes-Benz,7000.0,sedan,230,Gas,yes,2000,16
8860,Toyota,14900.0,crossover,124,Petrol,yes,2006,10
8868,Volkswagen,2850.0,vagon,450,Diesel,yes,1988,28
8872,Mercedes-Benz,169000.0,van,1,Diesel,yes,2014,2
8877,VAZ,666.9,sedan,70,Petrol,yes,1983,33
8880,VAZ,3650.0,vagon,118,Petrol,yes,2006,10
8882,VAZ,3500.0,sedan,108,Petrol,yes,2008,8
8888,BMW,55500.0,crossover,90,Diesel,yes,2013,3
8891,Volkswagen,35999.0,crossover,84,Diesel,yes,2011,5
8893,BMW,22500.0,sedan,179,Diesel,yes,2007,9
8894,Volkswagen,6250.0,hatch,170,Petrol,yes,2001,15
8896,VAZ,1240.0,vagon,12,Petrol,yes,1998,18
8899,Toyota,14200.0,sedan,31,Petrol,yes,2014,2
8901,Volkswagen,12999.0,van,160,Diesel,yes,2011,5
8909,Toyota,13700.0,sedan,48,Diesel,yes,2013,3
8911,Mercedes-Benz,4150.0,other,277,Diesel,yes,2000,16
8912,Toyota,12500.0,sedan,138,Petrol,yes,2007,9
8915,BMW,9900.0,other,93,Petrol,yes,2003,13
8917,VAZ,1000.0,sedan,10,Petrol,yes,1982,34
8920,BMW,39900.0,sedan,5,Petrol,yes,2016,0
8921,Toyota,12200.0,sedan,157,Gas,yes,2009,7
8922,BMW,115800.0,crossover,4,Diesel,yes,2016,0
8926,Volkswagen,8500.0,hatch,141,Petrol,yes,2000,16
8931,Toyota,12400.0,hatch,52,Other,yes,2012,4
8936,Toyota,11000.0,hatch,74,Other,yes,2010,6
8937,Toyota,19200.0,hatch,54,Other,yes,2012,4
8941,Volkswagen,21000.0,vagon,58,Diesel,yes,2013,3
8947,Volkswagen,4200.0,van,210,Diesel,no,2004,12
8948,Mercedes-Benz,32500.0,crossover,254,Diesel,yes,2008,8
8953,Volkswagen,8900.0,hatch,90,Diesel,yes,2009,7
8956,Toyota,11750.0,sedan,93,Petrol,yes,2013,3
8957,Mercedes-Benz,8700.0,other,260,Diesel,yes,2003,13
8959,Mercedes-Benz,12900.0,sedan,255,Diesel,yes,2003,13
8960,Volkswagen,9700.0,vagon,130,Gas,yes,2008,8
8968,VAZ,2000.0,sedan,200,Petrol,yes,2001,15
8971,Mercedes-Benz,5600.0,van,480,Diesel,yes,1999,17
8974,VAZ,950.0,sedan,86,Petrol,yes,1986,30
8975,Mercedes-Benz,2100.0,sedan,535,Diesel,yes,1995,21
8977,Volkswagen,7800.0,van,226,Diesel,yes,2005,11
8980,Mercedes-Benz,20500.0,sedan,193,Other,yes,2006,10
8987,Volkswagen,5950.0,van,213,Gas,yes,2008,8
8988,Volkswagen,12000.0,sedan,73,Gas,yes,2011,5
8992,Toyota,8450.0,sedan,193,Gas,yes,2007,9
8993,VAZ,3650.0,sedan,137,Petrol,yes,2008,8
8997,BMW,21700.0,sedan,259,Diesel,yes,2007,9
8998,Mercedes-Benz,33900.0,other,102,Petrol,yes,2008,8
9000,Toyota,12700.0,sedan,136,Petrol,yes,2007,9
9002,VAZ,1600.0,sedan,1,Petrol,yes,1985,31
9004,Mercedes-Benz,14300.0,other,175,Diesel,yes,2013,3
9007,Volkswagen,6500.0,sedan,212,Petrol,yes,2003,13
9008,VAZ,741.0,sedan,167,Gas,yes,1986,30
9009,VAZ,2490.0,sedan,202,Gas,yes,2006,10
9012,VAZ,3499.0,sedan,137,Gas,yes,2007,9
9013,Toyota,9999.0,sedan,345,Gas,yes,2005,11
9016,Toyota,10200.0,other,105,Gas,yes,2005,11
9021,Mercedes-Benz,29900.0,crossover,86,Gas,yes,2010,6
9022,VAZ,3650.0,vagon,230,Gas,yes,2007,9
9023,VAZ,1850.0,sedan,94,Gas,yes,2007,9
9024,Mercedes-Benz,2199.0,van,396,Diesel,no,2000,16
9029,Volkswagen,14800.0,sedan,143,Diesel,yes,2010,6
9030,VAZ,1300.0,sedan,7,Petrol,yes,1984,32
9033,Mercedes-Benz,4999.0,sedan,1,Petrol,yes,1997,19
9039,Toyota,14500.0,other,180,Diesel,yes,2007,9
9040,Volkswagen,13300.0,hatch,73,Petrol,yes,2011,5
9043,VAZ,7100.0,crossover,42,Petrol,yes,2011,5
9046,Toyota,28700.0,crossover,80,Gas,yes,2012,4
9054,Toyota,28900.0,sedan,15,Petrol,yes,2015,1
9060,Toyota,17900.0,sedan,35,Petrol,yes,2014,2
9069,Volkswagen,14100.0,vagon,115,Diesel,yes,2011,5
9074,Volkswagen,8900.0,van,167,Gas,yes,2011,5
9077,Toyota,7899.0,sedan,165,Gas,yes,2006,10
9078,Mercedes-Benz,14500.0,other,315,Gas,yes,2004,12
9081,VAZ,1900.0,sedan,60,Petrol,yes,2004,12
9082,Toyota,33200.0,crossover,150,Gas,yes,2010,6
9083,Volkswagen,12300.0,van,182,Diesel,yes,2011,5
9088,Mercedes-Benz,14500.0,sedan,220,Petrol,yes,2004,12
9091,VAZ,463.125,sedan,68,Petrol,yes,1984,32
9100,Toyota,72000.0,crossover,40,Diesel,yes,2014,2
9102,Volkswagen,6950.0,sedan,132,Other,yes,2004,12
9104,BMW,24500.0,crossover,170,Diesel,yes,2006,10
9106,Mercedes-Benz,8700.0,sedan,290,Diesel,yes,1999,17
9113,BMW,20000.0,sedan,230,Petrol,yes,2008,8
9114,Volkswagen,10650.0,sedan,65,Petrol,yes,2013,3
9115,VAZ,1900.0,sedan,109,Petrol,yes,2004,12
9117,Volkswagen,4700.0,van,342,Diesel,yes,1996,20
9119,VAZ,3800.0,sedan,136,Gas,yes,2006,10
9121,Volkswagen,17900.0,sedan,192,Diesel,yes,2007,9
9124,Volkswagen,6900.0,sedan,160,Petrol,yes,2003,13
9135,Volkswagen,14899.0,van,165,Diesel,yes,2013,3
9137,BMW,16999.0,other,90,Petrol,yes,2008,8
9141,BMW,8300.0,sedan,197,Petrol,yes,2001,15
9142,VAZ,3500.0,hatch,105,Other,yes,2008,8
9145,Mercedes-Benz,3800.0,crossover,250,Gas,no,1998,18
9146,BMW,3800.0,sedan,278,Diesel,no,2001,15
9147,BMW,3100.0,sedan,280,Diesel,no,1999,17
9148,Mercedes-Benz,5100.0,sedan,270,Diesel,no,2001,15
9156,Volkswagen,15700.0,sedan,110,Petrol,yes,2011,5
9158,BMW,4100.0,sedan,200,Petrol,yes,1988,28
9159,Volkswagen,10900.0,vagon,185,Petrol,yes,2011,5
9160,BMW,9700.0,sedan,250,Petrol,yes,2003,13
9162,Mercedes-Benz,23999.0,sedan,204,Petrol,yes,2008,8
9163,Mercedes-Benz,20500.0,sedan,222,Petrol,yes,2006,10
9164,VAZ,3900.0,hatch,121,Petrol,yes,2008,8
9167,Volkswagen,44000.0,crossover,150,Diesel,yes,2011,5
9170,Mercedes-Benz,3200.0,sedan,198,Gas,yes,1992,24
9171,Volkswagen,7600.0,hatch,127,Petrol,yes,2007,9
9172,Volkswagen,17900.0,sedan,96,Petrol,yes,2013,3
9174,Mercedes-Benz,9500.0,other,280,Diesel,yes,1998,18
9177,VAZ,2300.0,sedan,99,Gas,yes,2007,9
9179,VAZ,649.0,sedan,9,Petrol,yes,1977,39
9181,Mercedes-Benz,3600.0,sedan,276,Diesel,no,2001,15
9183,Mercedes-Benz,17999.0,other,38,Petrol,yes,2009,7
9186,Volkswagen,5200.0,van,260,Diesel,no,2005,11
9190,Toyota,63000.0,crossover,3,Diesel,yes,2013,3
9193,Volkswagen,5200.0,vagon,248,Diesel,no,2005,11
9197,BMW,3000.0,sedan,294,Diesel,no,1999,17
9198,Volkswagen,8200.0,van,265,Diesel,no,2007,9
9203,VAZ,1100.0,sedan,70,Petrol,yes,1990,26
9206,Volkswagen,23999.0,sedan,80,Diesel,yes,2014,2
9208,Toyota,61000.0,crossover,100,Diesel,yes,2013,3
9210,Toyota,5000.0,crossover,289,Diesel,no,2003,13
9217,Volkswagen,13700.0,sedan,134,Diesel,yes,2012,4
9218,BMW,16800.0,sedan,154,Petrol,yes,2006,10
9223,Toyota,11200.0,sedan,179,Petrol,yes,2006,10
9225,Toyota,11750.0,sedan,69,Petrol,yes,2013,3
9232,VAZ,1300.0,hatch,77,Gas,yes,1996,20
9236,BMW,77000.0,other,64,Petrol,yes,2012,4
9237,VAZ,2400.0,sedan,62,Petrol,yes,2006,10
9240,Volkswagen,10700.0,hatch,60,Petrol,yes,2010,6
9241,Mercedes-Benz,9500.0,sedan,246,Petrol,yes,1997,19
9242,Mercedes-Benz,8300.0,sedan,175,Petrol,yes,2001,15
9243,BMW,11800.0,sedan,218,Petrol,yes,2006,10
9252,Volkswagen,8900.0,sedan,160,Petrol,yes,2006,10
9254,Volkswagen,18100.0,other,64,Petrol,yes,2011,5
9263,Volkswagen,4100.0,hatch,160,Petrol,yes,2006,10
9264,Mercedes-Benz,10999.0,van,263,Diesel,yes,2005,11
9265,VAZ,3950.0,hatch,125,Petrol,yes,2008,8
9266,Volkswagen,11999.0,sedan,240,Petrol,yes,2010,6
9270,Volkswagen,8650.0,hatch,150,Petrol,yes,2008,8
9272,Mercedes-Benz,47300.0,sedan,121,Diesel,yes,2012,4
9274,VAZ,3600.0,hatch,62,Petrol,yes,2008,8
9275,Mercedes-Benz,23900.0,sedan,124,Petrol,yes,2012,4
9277,Volkswagen,25500.0,other,52,Petrol,yes,2012,4
9285,Toyota,12600.0,sedan,205,Gas,yes,2006,10
9292,Mercedes-Benz,5200.0,van,400,Diesel,yes,1999,17
9296,BMW,4400.0,sedan,300,Petrol,yes,1995,21
9301,Volkswagen,14999.0,crossover,200,Petrol,yes,2007,9
9314,Toyota,2999.0,other,300,Petrol,yes,1991,25
9317,Volkswagen,11500.0,sedan,130,Diesel,yes,2008,8
9319,Volkswagen,15900.0,vagon,1,Diesel,yes,2012,4
9320,Toyota,13900.0,hatch,90,Petrol,yes,2012,4
9322,Toyota,65000.0,crossover,90,Diesel,yes,2012,4
9325,Volkswagen,2200.0,sedan,279,Diesel,no,2000,16
9328,Mercedes-Benz,13200.0,van,217,Gas,yes,2005,11
9331,Volkswagen,1499.0,sedan,220,Gas,no,1995,21
9332,Volkswagen,8200.0,other,102,Diesel,yes,2012,4
9333,Toyota,18300.0,crossover,120,Petrol,yes,2011,5
9337,BMW,41500.0,crossover,176,Diesel,yes,2012,4
9343,Toyota,20000.0,van,135,Gas,yes,2006,10
9344,VAZ,4500.0,vagon,40,Petrol,yes,2009,7
9346,VAZ,722.475,sedan,10,Petrol,yes,1984,32
9348,Volkswagen,5600.0,vagon,235,Petrol,yes,2000,16
9354,VAZ,1500.0,sedan,5,Petrol,yes,2007,9
9355,Volkswagen,1800.0,other,300,Petrol,yes,1989,27
9357,VAZ,4700.0,vagon,75,Petrol,yes,2010,6
9361,Toyota,13300.0,sedan,104,Petrol,yes,2007,9
9362,Mercedes-Benz,2900.0,sedan,282,Diesel,no,2000,16
9368,Toyota,12700.0,sedan,160,Gas,yes,2005,11
9378,Toyota,9400.0,sedan,148,Gas,yes,2008,8
9383,BMW,5500.0,sedan,249,Other,yes,1995,21
9385,Mercedes-Benz,3500.0,van,257,Diesel,no,2002,14
9388,VAZ,3050.0,hatch,107,Petrol,yes,2008,8
9389,VAZ,600.0,sedan,60,Petrol,yes,1976,40
9394,VAZ,1050.0,sedan,65,Gas,yes,1980,36
9395,VAZ,3650.0,vagon,177,Petrol,yes,2007,9
9396,Volkswagen,7700.0,other,290,Diesel,yes,2000,16
9401,VAZ,3000.0,hatch,123,Petrol,yes,2009,7
9403,Mercedes-Benz,2600.0,hatch,111,Petrol,no,1999,17
9406,Toyota,68500.0,van,1,Petrol,yes,2016,0
9408,Volkswagen,3000.0,vagon,267,Diesel,no,1999,17
9409,BMW,21335.0,other,105,Petrol,yes,2008,8
9410,VAZ,3650.0,sedan,106,Petrol,yes,2006,10
9411,Mercedes-Benz,3500.0,sedan,303,Diesel,no,2000,16
9413,Toyota,2700.0,sedan,550,Gas,yes,1989,27
9414,Mercedes-Benz,4400.0,sedan,308,Gas,no,2000,16
9415,BMW,8100.0,sedan,245,Diesel,no,2007,9
9417,BMW,2900.0,sedan,280,Diesel,no,1997,19
9419,BMW,6800.0,sedan,325,Other,no,2005,11
9420,BMW,8900.0,vagon,274,Diesel,no,2007,9
9421,VAZ,2000.0,crossover,60,Petrol,yes,1992,24
9423,Mercedes-Benz,4100.0,sedan,215,Petrol,no,2001,15
9426,VAZ,3550.0,sedan,120,Petrol,yes,2006,10
9429,BMW,2499.0,sedan,210,Petrol,no,2000,16
9437,Toyota,12500.0,sedan,150,Petrol,yes,2007,9
9440,Mercedes-Benz,10000.0,van,450,Diesel,yes,1998,18
9450,VAZ,750.0,sedan,123,Petrol,yes,1990,26
9452,VAZ,2450.0,sedan,28,Petrol,yes,2001,15
9454,BMW,2200.0,sedan,290,Petrol,yes,1985,31
9459,Volkswagen,8400.0,van,143,Diesel,yes,2011,5
9467,Mercedes-Benz,10900.0,sedan,217,Diesel,yes,2002,14
9468,VAZ,1750.0,sedan,87,Petrol,yes,1992,24
9472,VAZ,1080.0,hatch,23,Petrol,yes,1989,27
9475,Mercedes-Benz,6900.0,other,311,Diesel,yes,1999,17
9476,VAZ,3200.0,sedan,85,Gas,yes,2004,12
9477,BMW,77777.0,sedan,8,Petrol,yes,2014,2
9500,Volkswagen,2600.0,other,296,Diesel,no,2000,16
9504,VAZ,5000.0,crossover,18,Gas,yes,1989,27
9512,Mercedes-Benz,5000.0,sedan,382,Petrol,yes,1994,22
9514,Mercedes-Benz,1650.0,sedan,257,Gas,no,1995,21
9518,BMW,2299.0,sedan,200,Petrol,no,1999,17
9522,Volkswagen,12650.0,hatch,11,Petrol,yes,2014,2
9531,Mercedes-Benz,8300.0,van,230,Diesel,yes,2004,12
9532,Mercedes-Benz,7900.0,van,427,Diesel,yes,1999,17
9533,Volkswagen,1500.0,vagon,200,Gas,yes,1996,20
9534,Toyota,16999.0,crossover,157,Gas,yes,2007,9
9535,Mercedes-Benz,2300.0,sedan,300,Diesel,yes,1999,17
9537,Volkswagen,11500.0,other,51,Petrol,yes,2013,3
9540,VAZ,2350.0,sedan,11,Petrol,yes,2006,10
9542,VAZ,750.0,sedan,20,Petrol,yes,1975,41
